,title,year,runtime_minutes,genres,average_rating,domestic_gross,foreign_gross,total_gross,genre_1,genre_2,genre_3
1317,Rascals,2011,128.0,"Action,Comedy,Crime",2.9,274000.0,0.0,274000.0,Action,Comedy,Crime
2116,Ratchet & Clank,2016,94.0,"Action,Adventure,Animation",5.6,8800000.0,0.0,8800000.0,Action,Adventure,Animation
1122,Ready,2011,145.0,"Action,Comedy",4.8,955000.0,0.0,955000.0,Action,Comedy,
1068,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",7.5,137700000.0,445200000.0,582900000.0,Action,Adventure,Sci-Fi
23,Real Steel,2011,127.0,"Action,Drama,Family",7.1,85500000.0,213800000.0,299300000.0,Action,Drama,Family
1693,Red,2014,107.0,Drama,8.4,90400000.0,108600000.0,199000000.0,Drama,,
1694,Red,2018,90.0,Drama,8.1,90400000.0,108600000.0,199000000.0,Drama,,
1692,Red,2014,105.0,Thriller,5.8,90400000.0,108600000.0,199000000.0,Thriller,,
2265,Red Army,2014,84.0,"Biography,Documentary,History",7.6,695000.0,0.0,695000.0,Biography,Documentary,History
755,Red Hill,2010,95.0,"Thriller,Western",6.4,21100.0,300000.0,321100.0,Thriller,Western,
1939,Red Obsession,2013,75.0,"Documentary,History,News",6.7,13200.0,0.0,13200.0,Documentary,History,News
706,Red Riding Hood,2011,100.0,"Fantasy,Horror,Mystery",5.5,37700000.0,51500000.0,89200000.0,Fantasy,Horror,Mystery
2129,Red Sparrow,2018,140.0,"Action,Drama,Thriller",6.6,46900000.0,104700000.0,151600000.0,Action,Drama,Thriller
120,Red State,2011,88.0,"Action,Crime,Horror",6.2,1100000.0,0.0,1100000.0,Action,Crime,Horror
63,Red Tails,2012,125.0,"Action,Adventure,Drama",5.9,49900000.0,489000.0,50389000.0,Action,Adventure,Drama
2283,Regression,2015,106.0,"Crime,Horror,Mystery",5.7,55000.0,17600000.0,17655000.0,Crime,Horror,Mystery
560,Remember Me,2016,85.0,Comedy,5.2,19100000.0,37000000.0,56100000.0,Comedy,,
559,Remember Me,2010,113.0,"Drama,Romance",7.1,19100000.0,37000000.0,56100000.0,Drama,Romance,
2821,Remember You,2016,106.0,"Drama,Mystery,Romance",6.7,14800.0,0.0,14800.0,Drama,Mystery,Romance
1664,Renoir,2012,111.0,"Biography,Drama,History",6.6,2300000.0,0.0,2300000.0,Biography,Drama,History
200,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",6.3,13800000.0,4600000.0,18400000.0,Action,Crime,Sci-Fi
330,Resident Evil: Afterlife,2010,96.0,"Action,Adventure,Horror",5.9,60100000.0,240100000.0,300200000.0,Action,Adventure,Horror
1361,Resident Evil: Retribution,2012,95.0,"Action,Horror,Sci-Fi",5.4,42300000.0,197700000.0,240000000.0,Action,Horror,Sci-Fi
2016,Resident Evil: The Final Chapter,2016,107.0,"Action,Horror,Sci-Fi",5.6,26800000.0,285400000.0,312200000.0,Action,Horror,Sci-Fi
798,Restrepo,2010,93.0,"Documentary,War",7.5,1300000.0,105000.0,1405000.0,Documentary,War,
2976,Return of the Hero,2018,90.0,"Comedy,History",6.4,37100.0,7300000.0,7337100.0,Comedy,History,
482,Reuniting the Rubins,2010,97.0,"Comedy,Drama,Family",5.3,13600.0,0.0,13600.0,Comedy,Drama,Family
580,Revenge of the Electric Car,2011,90.0,Documentary,7.2,151000.0,0.0,151000.0,Documentary,,
2379,Ricki and the Flash,2015,101.0,"Comedy,Drama,Music",5.9,26800000.0,14500000.0,41300000.0,Comedy,Drama,Music
572,Riddick,2013,119.0,"Action,Adventure,Sci-Fi",6.4,42000000.0,56300000.0,98300000.0,Action,Adventure,Sci-Fi
568,Ride Along,2014,99.0,"Action,Comedy,Crime",6.2,134900000.0,19500000.0,154400000.0,Action,Comedy,Crime
569,Ride Along,2012,87.0,Action,4.4,134900000.0,19500000.0,154400000.0,Action,,
2117,Ride Along 2,2016,102.0,"Action,Comedy,Crime",5.9,91200000.0,33400000.0,124600000.0,Action,Comedy,Crime
2678,"Right Now, Wrong Then",2015,121.0,Drama,7.2,24500.0,0.0,24500.0,Drama,,
2090,Rigor Mortis,2013,103.0,"Action,Horror",6.3,7900.0,0.0,7900.0,Action,Horror,
70,Rings,2017,102.0,"Drama,Horror,Mystery",4.5,27800000.0,55300000.0,83100000.0,Drama,Horror,Mystery
621,Rio,2017,87.0,Drama,2.6,143600000.0,341000000.0,484600000.0,Drama,,
620,Rio,2012,90.0,Documentary,8.3,143600000.0,341000000.0,484600000.0,Documentary,,
619,Rio,2011,96.0,"Adventure,Animation,Comedy",6.9,143600000.0,341000000.0,484600000.0,Adventure,Animation,Comedy
1852,Rio 2,2014,101.0,"Adventure,Animation,Comedy",6.3,131500000.0,368600000.0,500100000.0,Adventure,Animation,Comedy
664,"Rio, I Love You",2014,110.0,"Comedy,Drama,Fantasy",5.2,32000.0,0.0,32000.0,Comedy,Drama,Fantasy
644,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation",7.3,103400000.0,203500000.0,306900000.0,Action,Adventure,Animation
446,Rise of the Planet of the Apes,2011,105.0,"Action,Drama,Sci-Fi",7.6,176800000.0,305000000.0,481800000.0,Action,Drama,Sci-Fi
115,Risen,2016,107.0,"Action,Adventure,Drama",6.3,36900000.0,9200000.0,46100000.0,Action,Adventure,Drama
114,Risen,2010,121.0,"Biography,Drama",5.3,36900000.0,9200000.0,46100000.0,Biography,Drama,
729,Road to Nowhere,2010,121.0,"Romance,Thriller",5.5,40300.0,121000.0,161300.0,Romance,Thriller,
144,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,105300000.0,216400000.0,321700000.0,Action,Adventure,Drama
145,Robin Hood,2013,92.0,"Action,Drama",6.3,105300000.0,216400000.0,321700000.0,Action,Drama,
146,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,105300000.0,216400000.0,321700000.0,Action,Adventure,Thriller
147,Robin Hood,2018,105.0,Unknown,7.6,105300000.0,216400000.0,321700000.0,Unknown,,
1511,Robot & Frank,2012,89.0,"Comedy,Crime,Drama",7.1,3300000.0,0.0,3300000.0,Comedy,Crime,Drama
2103,Rock Dog,2016,90.0,"Adventure,Animation,Comedy",5.9,9400000.0,0.0,9400000.0,Adventure,Animation,Comedy
1656,Rock On 2,2016,143.0,"Drama,Music",5.0,98900.0,0.0,98900.0,Drama,Music,
475,Rock of Ages,2012,123.0,"Comedy,Drama,Musical",5.9,38500000.0,20900000.0,59400000.0,Comedy,Drama,Musical
2858,Rodin,2017,119.0,"Biography,Drama,Romance",4.8,44300.0,0.0,44300.0,Biography,Drama,Romance
2432,Rogue One: A Star Wars Story,2016,133.0,"Action,Adventure,Sci-Fi",7.8,532200000.0,523900000.0,1056100000.0,Action,Adventure,Sci-Fi
2881,"Roman J. Israel, Esq.",2017,122.0,"Crime,Drama,Thriller",6.4,12000000.0,1100000.0,13100000.0,Crime,Drama,Thriller
2242,Room,2015,118.0,"Drama,Thriller",8.2,14700000.0,20700000.0,35400000.0,Drama,Thriller,
2082,Rosewater,2014,103.0,"Biography,Drama",6.6,3100000.0,0.0,3100000.0,Biography,Drama,
2684,Rough Night,2017,101.0,"Comedy,Crime,Thriller",5.2,22100000.0,25200000.0,47300000.0,Comedy,Crime,Thriller
1583,Rowdy Rathore,2012,140.0,Action,5.9,777000.0,28600000.0,29377000.0,Action,,
920,Rubber,2010,82.0,"Comedy,Fantasy,Horror",5.8,100000.0,0.0,100000.0,Comedy,Fantasy,Horror
1332,Ruby Sparks,2012,104.0,"Comedy,Drama,Fantasy",7.2,2500000.0,6600000.0,9100000.0,Comedy,Drama,Fantasy
1254,Rudderless,2014,105.0,"Comedy,Drama,Music",7.5,58300.0,0.0,58300.0,Comedy,Drama,Music
1492,Rules Don't Apply,2016,127.0,"Comedy,Drama,Romance",5.7,3700000.0,233000.0,3933000.0,Comedy,Drama,Romance
1708,Run All Night,2015,114.0,"Action,Drama,Thriller",6.6,26500000.0,45200000.0,71700000.0,Action,Drama,Thriller
1860,Runner Runner,2013,88.0,"Crime,Thriller",5.6,19300000.0,43400000.0,62700000.0,Crime,Thriller,
1564,Rust and Bone,2012,120.0,"Drama,Romance",7.5,2100000.0,23700000.0,25800000.0,Drama,Romance,
2760,Rustom,2016,148.0,"Crime,Drama,Thriller",7.1,1100000.0,571000.0,1671000.0,Crime,Drama,Thriller
2939,Ryuichi Sakamoto: Coda,2017,100.0,"Documentary,Music",7.7,117000.0,0.0,117000.0,Documentary,Music,
2789,Saala Khadoos,2016,109.0,"Action,Drama,Sport",7.6,76900.0,0.0,76900.0,Action,Drama,Sport
1109,Safe Haven,2013,115.0,"Drama,Romance,Thriller",6.7,71300000.0,26200000.0,97500000.0,Drama,Romance,Thriller
884,Safe House,2012,115.0,"Action,Adventure,Crime",6.8,126400000.0,81700000.0,208100000.0,Action,Adventure,Crime
1372,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",7.0,4000000.0,0.0,4000000.0,Comedy,Drama,Romance
2064,Saint Laurent,2014,150.0,"Biography,Drama,Romance",6.1,429000.0,0.0,429000.0,Biography,Drama,Romance
880,Salinger,2013,120.0,Documentary,6.7,584000.0,67000.0,651000.0,Documentary,,
640,Salmon Fishing in the Yemen,2011,107.0,"Comedy,Drama,Romance",6.8,9000000.0,25500000.0,34500000.0,Comedy,Drama,Romance
138,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,118300000.0,175200000.0,293500000.0,Action,Mystery,Thriller
2302,Samba,2014,118.0,"Comedy,Drama,Romance",6.7,152000.0,0.0,152000.0,Comedy,Drama,Romance
73,Samsara,2011,102.0,"Documentary,Music",8.5,2700000.0,0.0,2700000.0,Documentary,Music,
1650,San Andreas,2015,114.0,"Action,Adventure,Drama",6.1,155200000.0,318800000.0,474000000.0,Action,Adventure,Drama
2776,Sanam Teri Kasam,2016,154.0,"Drama,Musical,Romance",7.3,22100.0,0.0,22100.0,Drama,Musical,Romance
123,Sanctum,2011,108.0,"Adventure,Drama,Thriller",5.9,23200000.0,85400000.0,108600000.0,Adventure,Drama,Thriller
2931,Sanju,2018,155.0,"Biography,Drama",7.9,7900000.0,63600000.0,71500000.0,Biography,Drama,
1060,Sarah's Key,2010,111.0,"Drama,War",7.5,7700000.0,13400000.0,21100000.0,Drama,War,
2683,Satanic,2016,85.0,Horror,3.7,300.0,0.0,300.0,Horror,,
1774,Satyagraha,2013,152.0,Drama,6.0,739000.0,0.0,739000.0,Drama,,
1104,Sausage Party,2016,89.0,"Adventure,Animation,Comedy",6.2,97700000.0,43000000.0,140700000.0,Adventure,Animation,Comedy
1658,Saving Mr. Banks,2013,125.0,"Biography,Comedy,Drama",7.5,83300000.0,34600000.0,117900000.0,Biography,Comedy,Drama
2690,Saving Mr. Wu,2015,105.0,"Action,Crime,Drama",6.7,92700.0,0.0,92700.0,Action,Crime,Drama
41,Saving Private Perez,2011,105.0,"Adventure,Comedy,Western",6.0,1400000.0,7900000.0,9300000.0,Adventure,Comedy,Western
84,Scary Movie 5,2013,86.0,Comedy,3.5,32000000.0,46400000.0,78400000.0,Comedy,,
2555,Score: A Film Music Documentary,2016,93.0,"Documentary,Music",7.5,101000.0,0.0,101000.0,Documentary,Music,
29,Scott Pilgrim vs. the World,2010,112.0,"Action,Comedy,Fantasy",7.5,31500000.0,16100000.0,47600000.0,Action,Comedy,Fantasy
1157,Scouts Guide to the Zombie Apocalypse,2015,93.0,"Action,Comedy,Horror",6.3,3700000.0,12400000.0,16100000.0,Action,Comedy,Horror
384,Scream 4,2011,111.0,"Horror,Mystery",6.2,38200000.0,59000000.0,97200000.0,Horror,Mystery,
754,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,6.9,6100000.0,9900000.0,16000000.0,Documentary,,
2086,Search Party,2014,93.0,"Adventure,Comedy",5.6,4600.0,0.0,4600.0,Adventure,Comedy,
3004,Searching,2018,102.0,"Drama,Mystery,Thriller",7.7,26000000.0,49400000.0,75400000.0,Drama,Mystery,Thriller
1642,Searching for Sugar Man,2012,86.0,"Biography,Documentary,Music",8.2,3700000.0,0.0,3700000.0,Biography,Documentary,Music
58,Season of the Witch,2011,95.0,"Action,Adventure,Fantasy",5.4,24800000.0,66800000.0,91600000.0,Action,Adventure,Fantasy
2571,Seasons,2015,96.0,Documentary,7.2,150000.0,0.0,150000.0,Documentary,,
1651,Second Act,2018,103.0,"Comedy,Drama,Romance",5.8,39300000.0,33000000.0,72300000.0,Comedy,Drama,Romance
2890,Secret Superstar,2017,150.0,"Drama,Music",8.0,0.0,122000000.0,122000000.0,Drama,Music,
181,Secretariat,2010,123.0,"Biography,Drama,Family",7.2,59700000.0,537000.0,60237000.0,Biography,Drama,Family
320,Seeking Justice,2011,105.0,"Action,Crime,Drama",6.2,412000.0,11900000.0,12312000.0,Action,Crime,Drama
431,Seeking a Friend for the End of the World,2012,101.0,"Adventure,Comedy,Drama",6.7,7100000.0,2600000.0,9700000.0,Adventure,Comedy,Drama
174,Selma,2014,128.0,"Biography,Drama,History",7.5,52100000.0,14700000.0,66800000.0,Biography,Drama,History
594,Senna,2010,106.0,"Biography,Documentary,Sport",8.6,1600000.0,6600000.0,8200000.0,Biography,Documentary,Sport
2852,Seondal: The Man Who Sells the River,2016,120.0,"Adventure,Comedy,History",6.7,97500.0,0.0,97500.0,Adventure,Comedy,History
375,Serena,2016,95.0,"Biography,Documentary,Sport",6.7,176000.0,4900000.0,5076000.0,Biography,Documentary,Sport
374,Serena,2014,109.0,"Drama,History,Romance",5.4,176000.0,4900000.0,5076000.0,Drama,History,Romance
1428,Seven Psychopaths,2012,110.0,"Comedy,Crime",7.2,15000000.0,4400000.0,19400000.0,Comedy,Crime,
245,Seventh Son,2014,102.0,"Action,Adventure,Fantasy",5.5,17200000.0,97000000.0,114200000.0,Action,Adventure,Fantasy
1468,Sex Tape,2014,94.0,"Comedy,Romance",5.1,38500000.0,87500000.0,126000000.0,Comedy,Romance,
381,Sex and the City 2,2010,146.0,"Comedy,Drama,Romance",4.4,95300000.0,193000000.0,288300000.0,Comedy,Drama,Romance
1725,Seymour: An Introduction,2014,84.0,"Biography,Documentary,Music",7.5,744000.0,0.0,744000.0,Biography,Documentary,Music
2277,Shaadi Ke Side Effects,2014,145.0,"Comedy,Romance",5.6,921000.0,0.0,921000.0,Comedy,Romance,
2505,Shaandaar,2015,144.0,"Comedy,Drama,Romance",3.7,522000.0,7800000.0,8322000.0,Comedy,Drama,Romance
1219,Shadow Dancer,2012,101.0,"Drama,Thriller",6.2,101000.0,319000.0,420000.0,Drama,Thriller,
1151,Shame,2011,101.0,Drama,7.2,3900000.0,13800000.0,17700000.0,Drama,,
1152,Shame,2013,90.0,Drama,6.4,3900000.0,13800000.0,17700000.0,Drama,,
2458,Shamitabh,2015,155.0,Drama,6.8,325000.0,0.0,325000.0,Drama,,
227,Shanghai,2010,105.0,"Crime,Drama,Mystery",6.4,46400.0,9200000.0,9246400.0,Crime,Drama,Mystery
228,Shanghai,2012,120.0,"Crime,Mystery,Thriller",7.2,46400.0,9200000.0,9246400.0,Crime,Mystery,Thriller
761,Shaolin,2011,131.0,"Action,Drama",6.9,66100.0,33600000.0,33666100.0,Action,Drama,
969,Shark Night 3D,2011,90.0,"Horror,Thriller",4.0,18900000.0,21300000.0,40200000.0,Horror,Thriller,
2128,Shaun the Sheep Movie,2015,85.0,"Adventure,Animation,Comedy",7.4,19400000.0,86800000.0,106200000.0,Adventure,Animation,Comedy
1217,She's Funny That Way,2014,93.0,"Comedy,Drama",6.1,112000.0,0.0,112000.0,Comedy,Drama,
99,She's Out of My League,2010,104.0,"Comedy,Romance",6.4,32000000.0,17800000.0,49800000.0,Comedy,Romance,
1795,Sherlock Gnomes,2018,86.0,"Adventure,Animation,Comedy",5.1,43200000.0,47100000.0,90300000.0,Adventure,Animation,Comedy
737,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime",7.5,186800000.0,358600000.0,545400000.0,Action,Adventure,Crime
2567,Shin Godzilla,2016,120.0,"Action,Adventure,Drama",6.7,1900000.0,76000000.0,77900000.0,Action,Adventure,Drama
1700,Shirin Farhad Ki Toh Nikal Padi,2012,111.0,Romance,4.3,156000.0,0.0,156000.0,Romance,,
1798,Shootout at Wadala,2013,155.0,"Action,Crime",5.9,370000.0,0.0,370000.0,Action,Crime,
3016,Shoplifters,2018,121.0,"Crime,Drama",8.0,3300000.0,0.0,3300000.0,Crime,Drama,
1872,Short Term 12,2013,96.0,Drama,8.0,1000000.0,0.0,1000000.0,Drama,,
2842,Show Dogs,2018,92.0,"Adventure,Comedy,Family",3.7,17900000.0,21300000.0,39200000.0,Adventure,Comedy,Family
130,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",6.3,238700000.0,513900000.0,752600000.0,Adventure,Animation,Comedy
2968,Shubh Mangal Saavdhan,2017,119.0,"Comedy,Romance",6.9,690000.0,0.0,690000.0,Comedy,Romance,
2011,Shut In,2016,91.0,"Drama,Mystery,Thriller",4.7,6900000.0,6200000.0,13100000.0,Drama,Mystery,Thriller
253,Shutter Island,2010,138.0,"Mystery,Thriller",8.1,128000000.0,166800000.0,294800000.0,Mystery,Thriller,
2299,Sicario,2015,121.0,"Action,Crime,Drama",7.6,46900000.0,38000000.0,84900000.0,Action,Crime,Drama
2740,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama",7.1,50100000.0,25800000.0,75900000.0,Action,Crime,Drama
2155,Siddharth,2013,96.0,Drama,7.3,60500.0,0.0,60500.0,Drama,,
1546,Sightseers,2012,88.0,"Adventure,Comedy,Crime",6.5,61800.0,0.0,61800.0,Adventure,Comedy,Crime
1218,Silent House,2011,86.0,"Drama,Horror,Mystery",5.3,12800000.0,347000.0,13147000.0,Drama,Horror,Mystery
194,Silver Linings Playbook,2012,122.0,"Comedy,Drama,Romance",7.7,132100000.0,104300000.0,236400000.0,Comedy,Drama,Romance
2325,Sing,2016,108.0,"Animation,Comedy,Family",7.1,270400000.0,363800000.0,634200000.0,Animation,Comedy,Family
2352,Sing Street,2016,106.0,"Comedy,Drama,Music",8.0,3200000.0,10400000.0,13600000.0,Comedy,Drama,Music
1455,Singham,2011,143.0,"Action,Drama",6.8,351000.0,0.0,351000.0,Action,Drama,
1810,Singham Returns,2014,142.0,"Action,Drama",5.7,1200000.0,0.0,1200000.0,Action,Drama,
2993,Singularity,2017,92.0,"Action,Adventure,Drama",3.9,4200.0,0.0,4200.0,Action,Adventure,Drama
1417,Sinister,2012,110.0,"Horror,Mystery,Thriller",6.8,48100000.0,29600000.0,77700000.0,Horror,Mystery,Thriller
2084,Sinister 2,2015,97.0,"Horror,Mystery,Thriller",5.3,27700000.0,25100000.0,52800000.0,Horror,Mystery,Thriller
1352,Sisters,2013,84.0,Drama,5.7,87000000.0,18000000.0,105000000.0,Drama,,
1351,Sisters,2015,118.0,Comedy,6.0,87000000.0,18000000.0,105000000.0,Comedy,,
1353,Sisters,2019,105.0,"Action,Drama",4.7,87000000.0,18000000.0,105000000.0,Action,Drama,
835,Skin Trade,2014,96.0,"Action,Crime,Thriller",5.7,1200.0,0.0,1200.0,Action,Crime,Thriller
834,Skin Trade,2010,78.0,Documentary,8.8,1200.0,0.0,1200.0,Documentary,,
209,Skyfall,2012,143.0,"Action,Adventure,Thriller",7.8,304400000.0,804200000.0,1108600000.0,Action,Adventure,Thriller
813,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",4.4,21400000.0,45400000.0,66800000.0,Action,Sci-Fi,Thriller
2857,Skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,68400000.0,236400000.0,304800000.0,Action,Adventure,Thriller
2669,Slack Bay,2016,122.0,Comedy,6.0,113000.0,0.0,113000.0,Comedy,,
2240,Sleeping with Other People,2015,101.0,"Comedy,Drama,Romance",6.5,819000.0,2400000.0,3219000.0,Comedy,Drama,Romance
1578,Sleepless,2017,95.0,"Action,Crime,Thriller",5.6,20800000.0,12100000.0,32900000.0,Action,Crime,Thriller
1579,Sleepless,2015,120.0,Drama,8.4,20800000.0,12100000.0,32900000.0,Drama,,
1077,Sleepless Night,2011,103.0,"Action,Crime,Thriller",6.7,3400.0,0.0,3400.0,Action,Crime,Thriller
1078,Sleepless Night,2012,66.0,Drama,6.8,3400.0,0.0,3400.0,Drama,,
2840,Slender Man,2018,93.0,"Horror,Mystery,Thriller",3.2,30600000.0,21200000.0,51800000.0,Horror,Mystery,Thriller
2841,Slender Man,2013,52.0,"Adventure,Comedy,Horror",5.9,30600000.0,21200000.0,51800000.0,Adventure,Comedy,Horror
2254,Slow West,2015,84.0,"Adventure,Western",6.9,229000.0,0.0,229000.0,Adventure,Western,
2900,Smallfoot,2018,96.0,"Adventure,Animation,Comedy",6.7,83200000.0,130900000.0,214100000.0,Adventure,Animation,Comedy
1574,Smashed,2012,81.0,Drama,6.8,377000.0,0.0,377000.0,Drama,,
1911,Smurfs: The Lost Village,2017,90.0,"Adventure,Animation,Comedy",6.0,45000000.0,152200000.0,197200000.0,Adventure,Animation,Comedy
371,Snatched,2011,81.0,Comedy,5.5,45900000.0,15000000.0,60900000.0,Comedy,,
372,Snatched,2017,90.0,"Action,Adventure,Comedy",4.5,45900000.0,15000000.0,60900000.0,Action,Adventure,Comedy
124,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,42900000.0,0.0,42900000.0,Action,Drama,Thriller
776,Snow Flower and the Secret Fan,2011,104.0,"Drama,History",6.1,1300000.0,10000000.0,11300000.0,Drama,History,
1174,Snow White and the Huntsman,2012,127.0,"Action,Adventure,Drama",6.1,155300000.0,241300000.0,396600000.0,Action,Adventure,Drama
2439,Snowden,2016,134.0,"Biography,Drama,Thriller",7.3,21600000.0,15700000.0,37300000.0,Biography,Drama,Thriller
1120,Snowpiercer,2013,126.0,"Action,Drama,Sci-Fi",7.1,4600000.0,82200000.0,86800000.0,Action,Drama,Sci-Fi
2088,So Young,2013,131.0,Drama,6.4,11200.0,0.0,11200.0,Drama,,
2731,So Young 2: Never Gone,2016,100.0,"Drama,Romance",5.3,96400.0,0.0,96400.0,Drama,Romance,
412,Solace,2018,81.0,Drama,4.9,0.0,22400000.0,22400000.0,Drama,,
411,Solace,2013,76.0,Thriller,7.2,0.0,22400000.0,22400000.0,Thriller,,
410,Solace,2015,101.0,"Crime,Drama,Mystery",6.4,0.0,22400000.0,22400000.0,Crime,Drama,Mystery
1069,Soldiers of Fortune,2012,94.0,"Action,Thriller",4.3,38900.0,1500000.0,1538900.0,Action,Thriller,
2441,Solo: A Star Wars Story,2018,135.0,"Action,Adventure,Fantasy",7.0,213800000.0,179200000.0,393000000.0,Action,Adventure,Fantasy
64,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",5.9,39000000.0,21100000.0,60100000.0,Comedy,Drama,Romance
589,Somewhere,2010,97.0,"Comedy,Drama",6.3,1800000.0,12200000.0,14000000.0,Comedy,Drama,
1275,Son of God,2010,80.0,Documentary,6.8,59700000.0,8100000.0,67800000.0,Documentary,,
1276,Son of God,2014,138.0,"Biography,Drama,History",5.8,59700000.0,8100000.0,67800000.0,Biography,Drama,History
1683,Son of Sardaar,2012,141.0,"Action,Comedy",4.0,772000.0,0.0,772000.0,Action,Comedy,
2451,Son of Saul,2015,107.0,"Drama,War",7.5,1800000.0,0.0,1800000.0,Drama,War,
1695,Song One,2014,86.0,"Drama,Music",5.8,32299.0,0.0,32299.0,Drama,Music,
1373,Song of the Sea,2014,93.0,"Adventure,Animation,Drama",8.1,858000.0,0.0,858000.0,Adventure,Animation,Drama
1571,Song to Song,2017,129.0,"Drama,Music,Romance",5.7,444000.0,0.0,444000.0,Drama,Music,Romance
2361,Songs My Brothers Taught Me,2015,98.0,Drama,6.8,34800.0,0.0,34800.0,Drama,,
3005,Soorma,2018,131.0,"Biography,Drama,Sport",7.4,390000.0,6200000.0,6590000.0,Biography,Drama,Sport
876,Soul Surfer,2011,112.0,"Biography,Drama,Family",7.1,43900000.0,3200000.0,47100000.0,Biography,Drama,Family
1805,Sound City,2013,107.0,"Documentary,Music",7.8,423000.0,0.0,423000.0,Documentary,Music,
1196,Sound of My Voice,2011,85.0,"Drama,Mystery,Sci-Fi",6.6,408000.0,0.0,408000.0,Drama,Mystery,Sci-Fi
139,Source Code,2011,93.0,"Action,Drama,Sci-Fi",7.5,54700000.0,92600000.0,147300000.0,Action,Drama,Sci-Fi
1256,Southpaw,2015,124.0,"Drama,Sport",7.4,52400000.0,39500000.0,91900000.0,Drama,Sport,
2566,Southside with You,2016,84.0,"Biography,Drama,History",6.3,6300000.0,208000.0,6508000.0,Biography,Drama,History
1898,Souvenir,2016,90.0,"Drama,Music,Romance",6.0,11400.0,0.0,11400.0,Drama,Music,Romance
1899,Souvenir,2014,86.0,"Comedy,Romance",5.9,11400.0,0.0,11400.0,Comedy,Romance,
2258,Spare Parts,2015,114.0,Drama,7.3,3600000.0,0.0,3600000.0,Drama,,
1631,Special ID,2013,99.0,"Action,Crime",5.6,12700.0,0.0,12700.0,Action,Crime,
866,Special Treatment,2010,95.0,"Comedy,Drama",5.6,8900.0,286000.0,294900.0,Comedy,Drama,
1883,Spectre,2015,148.0,"Action,Adventure,Thriller",6.8,200100000.0,680600000.0,880700000.0,Action,Adventure,Thriller
